"Code","LAU2","NUTS3","Rank","Aging","SuperOld","Population","Foreign","Women","Latitude","Longitude"
"03902","Pilar de la Horadada","Alacant/Alicante",5538,32.9103,0,20836,40.87,48.1,37.899841,-0.829587
"03903","Montesinos, Los","Alacant/Alicante",6325,24.3593,0,4852,37.33,49.79,38.024694,-0.754964
"03904","San Isidro","Alacant/Alicante",7859,5.5631,0,1925,9.25,48.62,38.1748,-0.842202
"04001","Abla","Almeria",4584,44.0673,0,1459,10.74,47.78,37.162399,-2.766766
"04002","Abrucena","Almeria",4769,41.8433,0,1352,6.27,48.29,37.130608,-2.826158
"04003","Adra","Almeria",7723,7.553,0,24375,11.35,49.25,36.772227,-3.050548
"04004","Albánchez","Almeria",2014,73.5276,0,745,32.66,49.07,37.284847,-2.160724
"04005","Alboloduy","Almeria",3298,58.3785,0,684,2.01,50.82,37.062492,-2.628503
"04006","Albox","Almeria",6339,24.2422,0,10885,22.5,49.01,37.450015,-2.136019
"04007","Alcolea","Almeria",5066,38.4857,0,911,2.07,47.59,36.93868,-2.990376
"04008","Alcóntar","Almeria",3107,60.5902,0,624,5.91,46.39,37.313603,-2.623453
"04009","Alcudia de Monteagud","Almeria",4712,42.3916,0,158,2.15,48.32,37.234074,-2.255054
"04010","Alhabia","Almeria",6198,25.7762,0,686,3.35,49.58,36.994009,-2.560624
"04011","Alhama de Almería","Almeria",6722,20.0776,0,3841,9.83,48.78,36.945469,-2.575115
"04012","Alicún","Almeria",5902,28.9552,0,268,0.37,47.81,36.949853,-2.603742
"04013","Almería","Almeria",7426,11.4835,0,189680,9.72,51.32,36.87567,-2.342312
"04014","Almócita","Almeria",4436,45.743,0,190,8.07,50.09,36.964394,-2.802106
"04015","Alsodux","Almeria",2965,62.0195,0,151,4.24,48.12,37.024831,-2.589577
"04016","Antas","Almeria",6701,20.3241,0,3261,19.14,49.93,37.253351,-1.953585
"04017","Arboleas","Almeria",2510,67.7181,0,4534,64.92,49.45,37.353102,-2.084054
"04018","Armuña de Almanzora","Almeria",4271,47.7021,0,347,4.98,49.61,37.356647,-2.416141
"04019","Bacares","Almeria",3248,58.9453,0,286,0.35,49.57,37.252037,-2.476933
"04020","Bayárcal","Almeria",5368,34.7277,0,377,3.54,45.79,37.055194,-2.99462
"04021","Bayarque","Almeria",2927,62.4014,0,224,8.78,48.56,37.314568,-2.447644
"04022","Bédar","Almeria",2868,63.307,0,942,54.43,49.17,37.177297,-1.992889
"04023","Beires","Almeria",454,91.4675,1,115,0,52.17,37.042965,-2.808656
"04024","Benahadux","Almeria",7844,5.8958,0,4185,6.84,50.37,36.91604,-2.473946
"04026","Benitagla","Almeria",557,90.2292,1,75,2.67,38.67,37.235218,-2.226039
"04027","Benizalón","Almeria",3928,51.5833,0,289,9.63,46.77,37.202932,-2.217378
"04028","Bentarique","Almeria",5665,31.5488,0,277,3.4,46.23,36.963058,-2.65044
"04029","Berja","Almeria",7594,9.549,0,15155,12.26,49.67,36.843627,-2.959355
"04030","Canjáyar","Almeria",3196,59.5367,0,1439,2.53,48.59,36.991409,-2.735198
"04031","Cantoria","Almeria",4688,42.6442,0,3849,25.33,48.43,37.341557,-2.180467
"04032","Carboneras","Almeria",7886,5.138,0,7881,13.47,48.16,37.003882,-1.939815
"04033","Castro de Filabres","Almeria",3912,51.7311,0,159,5.99,49.68,37.179734,-2.451432
"04034","Cóbdar","Almeria",3819,52.7723,0,161,9.74,44.67,37.249043,-2.18534
"04035","Cuevas del Almanzora","Almeria",7545,10.1774,0,13139,21.93,48.34,37.323195,-1.815366
"04036","Chercos","Almeria",5103,37.9621,0,301,8.41,47.68,37.263868,-2.271851
"04037","Chirivel","Almeria",2949,62.2166,0,1780,11.37,49.21,37.602828,-2.268291
"04038","Dalías","Almeria",6454,22.9115,0,4007,4.59,50.68,36.848512,-2.823114
"04041","Enix","Almeria",5503,33.2368,0,426,21.65,43.79,36.875637,-2.596511
"04043","Felix","Almeria",5308,35.5039,0,663,9.74,44.28,36.876317,-2.698803
"04044","Fines","Almeria",7687,8.2615,0,2227,16.6,47.67,37.36542,-2.267529
"04045","Fiñana","Almeria",5323,35.2822,0,2364,5.21,49.7,37.187891,-2.856736
"04046","Fondón","Almeria",4556,44.3815,0,990,2.61,47.49,36.975052,-2.855261
"04047","Gádor","Almeria",7154,15.0998,0,3190,10.24,48.24,36.95595,-2.507435
"04048","Gallardos, Los","Almeria",3847,52.4211,0,3401,47.97,48.73,37.159927,-1.951251
"04049","Garrucha","Almeria",7931,4.5096,0,8529,25.06,48.2,37.187334,-1.831447
"04050","Gérgal","Almeria",4848,40.9253,0,1072,13.13,47.88,37.149898,-2.556772
"04051","Huécija","Almeria",4567,44.2398,0,523,1.34,50.98,36.947704,-2.628174
"04052","Huércal de Almería","Almeria",8034,2.6429,0,16298,3.03,48.68,36.887181,-2.465533
"04053","Huércal-Overa","Almeria",6709,20.2748,0,18188,17.46,50.02,37.428781,-1.939509
"04054","Illar","Almeria",4184,48.583,0,423,4.38,47.32,36.981989,-2.646246
"04055","Instinción","Almeria",2753,64.7117,0,469,4.49,54.09,36.966378,-2.686291
"04056","Laroya","Almeria",6216,25.6222,0,167,8.03,44.97,37.287849,-2.343831
"04057","Láujar de Andarax","Almeria",5276,35.966,0,1736,2.31,50.53,37.011156,-2.902899
"04058","Líjar","Almeria",5230,36.5697,0,462,5.05,48.92,37.293047,-2.230608
"04059","Lubrín","Almeria",2355,69.6587,0,1666,19.18,50.75,37.228429,-2.067293
"04060","Lucainena de las Torres","Almeria",4581,44.1227,0,648,17.7,46.66,37.0419,-2.154262
"04061","Lúcar","Almeria",4575,44.1412,0,883,9.9,49.87,37.438233,-2.44188
"04062","Macael","Almeria",7564,9.9556,0,5951,6.28,48.53,37.309085,-2.296207
"04063","María","Almeria",3563,55.6124,0,1385,2.29,48.75,37.749919,-2.239668
"04064","Mojácar","Almeria",5082,38.2208,0,7085,55.01,49.55,37.114294,-1.866293
"04065","Nacimiento","Almeria",3644,54.7622,0,513,20.51,47.93,37.134954,-2.658608
"04066","Níjar","Almeria",8029,2.7353,0,28223,39.24,44.96,36.89023,-2.126212
"04067","Ohanes","Almeria",3328,58.1567,0,711,1.99,50.32,37.061531,-2.76121
"04068","Olula de Castro","Almeria",3132,60.3068,0,191,4.18,49.86,37.172877,-2.488006
"04069","Olula del Río","Almeria",7537,10.2206,0,6486,10.13,48.55,37.379092,-2.303264
"04070","Oria","Almeria",3657,54.6944,0,2587,27.14,47.7,37.494152,-2.289423
"04071","Padules","Almeria",2687,65.5495,0,519,4.91,48.1,36.964614,-2.771023
"04072","Partaloa","Almeria",2509,67.7304,0,867,56.31,50.72,37.410889,-2.229967
"04073","Paterna del Río","Almeria",2942,62.2844,0,433,2.91,44.99,37.048614,-2.949212
"04074","Pechina","Almeria",7872,5.3906,0,3756,8.52,49.37,36.942769,-2.400727
"04075","Pulpí","Almeria",7754,7.2265,0,8692,30.34,47.82,37.399886,-1.728345
"04076","Purchena","Almeria",6522,22.1538,0,1731,7.74,48.53,37.379033,-2.361091
"04077","Rágol","Almeria",3269,58.7235,0,362,1.32,47.43,37.000181,-2.693767
"04078","Rioja","Almeria",7273,13.5781,0,1353,5.49,49.21,36.971096,-2.440096
"04079","Roquetas de Mar","Almeria",8084,1.5525,0,86799,30.1,48.09,36.775773,-2.617105
"04080","Santa Cruz de Marchena","Almeria",3338,58.0705,0,232,9.48,50.93,37.037486,-2.580222
"04081","Santa Fe de Mondújar","Almeria",3960,51.1767,0,466,13.62,48.75,36.991328,-2.52227
"04082","Senés","Almeria",1848,75.2896,0,309,6.01,48.12,37.188853,-2.334647
"04083","Serón","Almeria",3513,56.2777,0,2325,4.98,49.85,37.34191,-2.546484
"04084","Sierro","Almeria",5115,37.8696,0,433,6.39,48.95,37.294109,-2.393923
"04085","Somontín","Almeria",4925,40.0813,0,522,6.92,49.95,37.417142,-2.3904
"04086","Sorbas","Almeria",4440,45.669,0,2696,17.57,47.33,37.100125,-2.089547
"04087","Suflí","Almeria",5349,34.9556,0,245,11.88,48.07,37.31751,-2.380793
"04088","Tabernas","Almeria",6741,19.8558,0,3588,18.4,47.85,37.071071,-2.36298
"04089","Taberno","Almeria",3500,56.3948,0,1123,18.55,50.93,37.480184,-2.062428
"04090","Tahal","Almeria",5434,34.0254,0,489,14.73,48.24,37.189277,-2.283413
"04091","Terque","Almeria",3312,58.3107,0,446,6.09,49.71,36.948078,-2.626881
"04092","Tíjola","Almeria",6127,26.5525,0,3824,5.92,50.55,37.401536,-2.490901
"04093","Turre","Almeria",5021,38.9416,0,3718,37.26,48.17,37.106146,-1.939382
"04094","Turrillas","Almeria",4595,43.9625,0,227,7.78,42.15,37.029043,-2.262207
"04095","Uleila del Campo","Almeria",4589,44.0365,0,962,9.78,48.79,37.176583,-2.18681
"04096","Urrácal","Almeria",5351,34.9372,0,336,7.58,49.06,37.392885,-2.348948
"04097","Velefique","Almeria",2031,73.3489,0,296,0.39,43.95,37.196841,-2.39936
"04098","Vélez-Blanco","Almeria",3884,52.07,0,2171,15.89,47.2,37.788552,-2.105949
"04099","Vélez-Rubio","Almeria",4921,40.1121,0,6932,13.41,51.25,37.590435,-2.064545
"04100","Vera","Almeria",7693,8.1321,0,14650,27.71,48.91,37.225199,-1.856544
"04101","Viator","Almeria",8008,3.1358,0,5459,7.31,49.35,36.894228,-2.398946
"04102","Vícar","Almeria",8063,1.9776,0,23482,28.11,47.51,36.812533,-2.660575
"04103","Zurgena","Almeria",3884,52.07,0,3067,39.95,50.49,37.359348,-2.032288
"04901","Tres Villas, Las","Almeria",4338,47.0059,0,662,8.94,47.43,37.160001,-2.720879
"04902","Ejido, El","Almeria",8045,2.3719,0,80839,30.88,47.06,36.747897,-2.781382
"04903","Mojonera, La","Almeria",8015,3.0372,0,8476,33.94,45.4,36.774598,-2.692043
"05001","Adanero","Avila",3265,58.7728,0,264,7.92,47.34,40.943235,-4.600881
"05002","Adrada, La","Avila",6640,20.9216,0,2685,10.98,47.45,40.308193,-4.653871
"05005","Albornos","Avila",2783,64.262,0,218,0.46,45.77,40.834438,-4.884976
"05007","Aldeanueva de Santa Cruz","Avila",656,88.9478,0,135,0,44.44,40.375065,-5.427634
"05008","Aldeaseca","Avila",2134,72.0306,0,277,3.61,51.62,41.042762,-4.803127
"05010","Aldehuela, La","Avila",1047,84.3827,0,203,4.02,48.73,40.41664,-5.402534
"05012","Amavida","Avila",1029,84.5614,0,174,0.3,49.29,40.578197,-5.062309
"05013","Arenal, El","Avila",2258,70.6752,0,1027,5.09,49.05,40.276699,-5.083017
"05014","Arenas de San Pedro","Avila",5046,38.6582,0,6870,4.81,50.83,40.172864,-5.11181
"05015","Arevalillo","Avila",544,90.4202,1,104,0.96,50,40.586421,-5.371345
"05016","Arévalo","Avila",6753,19.708,0,8098,4.96,50.99,41.044971,-4.719673
"05017","Aveinte","Avila",604,89.5269,0,92,4.53,45.56,40.784545,-4.832952
"05018","Avellaneda","Avila",2925,62.4138,0,32,6.25,50,40.387702,-5.386742
"05019","Ávila","Avila",6912,17.946,0,59482,10,51.84,40.662226,-4.645835
"05021","Barco de Ávila, El","Avila",4638,43.3711,0,2688,9.93,50.69,40.355703,-5.520782
"05022","Barraco, El","Avila",4027,50.4682,0,2073,7.84,48.64,40.442857,-4.595146
"05023","Barromán","Avila",1670,77.1008,0,203,3.45,46.8,41.05615,-4.930325
"05024","Becedas","Avila",187,95.6013,1,266,0,48.04,40.386091,-5.632602
"05025","Becedillas","Avila",608,89.4776,0,117,0.85,45.3,40.548854,-5.318714
"05026","Bercial de Zapardiel","Avila",1023,84.6291,0,246,5.55,49.93,41.041248,-4.974607
"05027","Berlanas, Las","Avila",2391,69.2028,0,365,8.89,48.4,40.801274,-4.766347
"05029","Bernuy-Zapardiel","Avila",621,89.4036,0,138,0,43.48,40.972137,-4.937409
"05030","Berrocalejo de Aragona","Avila",2103,72.5419,0,49,0,44.9,40.697369,-4.59313
"05033","Blascomillán","Avila",2251,70.7738,0,210,0,50,40.820282,-5.115065
"05034","Blasconuño de Matacabras","Avila",3124,60.3807,0,18,0,38.89,41.141908,-4.986931
"05035","Blascosancho","Avila",866,86.2617,0,105,0.52,54.52,40.874682,-4.644614
"05036","Bohodón, El","Avila",692,88.535,0,142,0,47.18,40.915723,-4.738888
"05037","Bohoyo","Avila",574,89.9704,0,324,1.23,47.57,40.289403,-5.409881
"05038","Bonilla de la Sierra","Avila",942,85.4423,0,136,0,39.18,40.548504,-5.250079
"05039","Brabos","Avila",190,95.5643,1,55,0,43.64,40.757886,-4.927563
"05040","Bularros","Avila",100,97.4433,1,80,3.37,37.69,40.733513,-4.83688
"05041","Burgohondo","Avila",3306,58.3292,0,1302,9.19,47.2,40.388055,-4.777987
"05042","Cabezas de Alambre","Avila",1168,83.0335,0,177,4.61,50.22,40.935185,-4.834922
"05043","Cabezas del Pozo","Avila",394,92.2129,1,87,0,43.82,41.001491,-4.965722
"05044","Cabezas del Villar","Avila",721,88.1654,0,316,0,43.83,40.693609,-5.203634
"05045","Cabizuela","Avila",1966,74.0266,0,113,3.11,51.11,40.902025,-4.80779
"05046","Canales","Avila",2281,70.4473,0,49,0,46.94,40.996496,-4.905369
"05047","Candeleda","Avila",4464,45.398,0,5223,4.41,48.49,40.175896,-5.278868
"05048","Cantiveros","Avila",1256,81.8383,0,143,0,48.25,40.955836,-4.960138
"05049","Cardeñosa","Avila",3370,57.6639,0,495,0.44,47,40.736694,-4.731991
"05051","Carrera, La","Avila",1480,79.294,0,212,1.42,48.27,40.354284,-5.560723
"05052","Casas del Puerto","Avila",507,90.796,1,106,0,43.19,40.525526,-5.179035
"05053","Casasola","Avila",86,97.8807,1,89,0,48.31,40.664535,-4.820303
"05054","Casavieja","Avila",4402,46.1249,0,1578,5.72,49.28,40.299717,-4.773001
"05055","Casillas","Avila",2387,69.2521,0,808,10.76,46.88,40.331717,-4.575525
"05056","Castellanos de Zapardiel","Avila",1667,77.1254,0,101,3.31,45.74,41.079402,-4.907282
"05057","Cebreros","Avila",3985,50.8687,0,3505,12.9,48.76,40.453072,-4.433244
"05058","Cepeda la Mora","Avila",1208,82.4791,0,90,1.31,47.65,40.45617,-5.052802
"05059","Cillán","Avila",747,87.8881,0,116,0,41.38,40.699703,-4.988853
"05060","Cisla","Avila",701,88.4118,0,138,0,50.72,40.969153,-5.018902
"05061","Colilla, La","Avila",6216,25.6222,0,342,5.97,48.84,40.644076,-4.757597
"05062","Collado de Contreras","Avila",2328,69.9421,0,237,1.06,45.8,40.884774,-4.92928
"05063","Collado del Mirón","Avila",18,99.7782,1,45,0,44.44,40.550952,-5.362196
"05064","Constanzana","Avila",2448,68.6237,0,123,0.94,40.73,40.925486,-4.881836
"05065","Crespos","Avila",3739,53.721,0,536,0.56,45.9,40.859225,-4.972381
"05066","Cuevas del Valle","Avila",3488,56.4749,0,541,0.03,45.46,40.295992,-5.029283
"05067","Chamartín","Avila",1519,78.8073,0,91,0,40.8,40.720729,-4.949495
"05069","Donjimeno","Avila",3896,51.9098,0,95,0.19,37.75,40.964629,-4.853542
"05070","Donvidas","Avila",1497,79.0599,0,44,6.82,45.45,41.084804,-4.802127
"05072","Espinosa de los Caballeros","Avila",3028,61.3911,0,108,4.79,41.76,41.016629,-4.666951
"05073","Flores de Ávila","Avila",1549,78.4377,0,343,0.16,45.41,40.941857,-5.083778
"05074","Fontiveros","Avila",2699,65.414,0,836,0.68,47.42,40.925041,-4.958772
"05075","Fresnedilla","Avila",705,88.344,0,111,6.31,59.46,40.236037,-4.657376
"05076","Fresno, El","Avila",5375,34.6661,0,572,0.17,48.22,40.619823,-4.751844
"05077","Fuente el Saúz","Avila",1397,80.2797,0,196,0.28,46.88,40.973623,-4.896528
"05078","Fuentes de Año","Avila",3945,51.3307,0,135,3.7,44.44,41.024573,-4.911798
"05079","Gallegos de Altamiros","Avila",1570,78.222,0,63,0,36.51,40.702039,-4.91197
"05080","Gallegos de Sobrinos","Avila",266,94.3137,1,74,0,51.35,40.704099,-5.143953
"05081","Garganta del Villar","Avila",345,93.0446,1,47,0,31.91,40.453674,-5.116247
"05082","Gavilanes","Avila",2374,69.4308,0,657,2.88,44.96,40.273114,-4.869635
"05083","Gemuño","Avila",1338,80.945,0,161,0,51.06,40.586046,-4.778057
"05084","Gilbuena","Avila",121,97.0922,1,88,0,40.91,40.415819,-5.594448
"05085","Gil García","Avila",300,93.6545,1,40,0,50,40.279997,-5.592927
"05086","Gimialcón","Avila",2127,72.1353,0,96,1.04,40.63,40.871281,-5.127657
"05087","Gotarrendura","Avila",4389,46.3221,0,164,1.51,64.32,40.827754,-4.729243
"05088","Grandes y San Martín","Avila",207,95.2809,1,31,0,45.15,40.761967,-4.968721
"05089","Guisando","Avila",1977,73.9034,0,565,1.24,49.3,40.21904,-5.144099
"05090","Gutierre-Muñoz","Avila",1376,80.5261,0,76,0,48.68,40.967725,-4.652873
"05092","Hernansancho","Avila",3116,60.5039,0,190,4.15,44.96,40.855059,-4.718739
"05093","Herradón de Pinares","Avila",5092,38.0914,0,575,15.15,45.31,40.586539,-4.540219
"05094","Herreros de Suso","Avila",1213,82.4174,0,169,1.78,47.34,40.803518,-5.043846
"05095","Higuera de las Dueñas","Avila",3414,57.171,0,341,3.4,44.11,40.228949,-4.60808
"05096","Hija de Dios, La","Avila",1512,78.8935,0,86,3.49,44.19,40.517127,-4.968215
"05097","Horcajada, La","Avila",953,85.313,0,571,0.22,48.47,40.432984,-5.470763
"05099","Horcajo de las Torres","Avila",2597,66.7262,0,610,0.66,43.73,41.070216,-5.11015
"05100","Hornillo, El","Avila",1517,78.8319,0,345,1.33,47.69,40.261757,-5.127424
"05101","Hoyocasero","Avila",1495,79.0907,0,316,2.07,43.45,40.404342,-4.987208
"05102","Hoyo de Pinares, El","Avila",5121,37.8265,0,2398,8.75,46.91,40.508442,-4.397727
"05103","Hoyorredondo","Avila",372,92.6257,1,87,0,43.68,40.459907,-5.409514
"05104","Hoyos del Collado","Avila",852,86.4958,0,35,0,42.86,40.36936,-5.203587
"05105","Hoyos del Espino","Avila",4785,41.6153,0,454,8.11,45.34,40.325771,-5.175148
"05106","Hoyos de Miguel Muñoz","Avila",593,89.7486,0,42,0,47.89,40.39101,-5.066656
"05107","Hurtumpascual","Avila",461,91.4059,1,75,0,38.34,40.680475,-5.105507
"05108","Junciana","Avila",243,94.7634,1,68,2.94,50.01,40.411758,-5.565642
"05109","Langa","Avila",5851,29.6267,0,518,0.44,48.89,41.003206,-4.853514
"05110","Lanzahíta","Avila",4282,47.5973,0,914,12.24,47.23,40.19202,-4.938508
"05112","Losar del Barco, El","Avila",1692,76.8852,0,138,3.63,49.13,40.397159,-5.534761
"05113","Llanos de Tormes, Los","Avila",122,97.0737,1,90,2.45,52.33,40.336734,-5.474194
"05114","Madrigal de las Altas Torres","Avila",4471,45.2994,0,1628,1.59,49.23,41.101343,-5.031025
"05115","Maello","Avila",3459,56.7336,0,723,9.04,48.35,40.815849,-4.556609
"05116","Malpartida de Corneja","Avila",189,95.5705,1,140,0.71,48.57,40.517333,-5.351094
"05117","Mamblas","Avila",3751,53.6225,0,232,2.59,43.97,41.008781,-5.023009
"05118","Mancera de Arriba","Avila",343,93.0631,1,97,0,44.33,40.795185,-5.148821
"05119","Manjabálago","Avila",36,99.5071,1,40,0,45,40.670712,-5.072686
"05120","Marlín","Avila",1667,77.1254,0,38,0,42.11,40.711856,-4.826066
"05121","Martiherrero","Avila",6686,20.4781,0,298,1.8,47.64,40.681279,-4.781335
"05122","Martínez","Avila",411,92.0219,1,156,1.28,46.15,40.628525,-5.357292
"05123","Mediana de Voltoya","Avila",4896,40.4941,0,103,0.97,52.43,40.707407,-4.555958
"05124","Medinilla","Avila",110,97.24,1,135,2.22,51.11,40.451454,-5.603165
"05125","Mengamuñoz","Avila",2656,66.0116,0,70,1.93,51.17,40.499781,-5.01392
"05126","Mesegar de Corneja","Avila",483,91.1718,1,79,1.27,46.84,40.515125,-5.308332
"05127","Mijares","Avila",2389,69.2459,0,831,4.32,47.06,40.285372,-4.831985
"05128","Mingorría","Avila",3650,54.7376,0,410,2.68,48.78,40.764998,-4.679012
"05129","Mirón, El","Avila",148,96.3344,1,153,0.65,40.52,40.556382,-5.400749
"05130","Mironcillo","Avila",2372,69.4677,0,105,0.95,44.76,40.555555,-4.822698
"05131","Mirueña de los Infanzones","Avila",476,91.2642,1,125,0,48,40.736395,-5.085436
"05132","Mombeltrán","Avila",1950,74.2299,0,1165,2.5,47.98,40.2112,-5.007642
"05133","Monsalupe","Avila",551,90.2908,1,62,1.62,50.32,40.769526,-4.7891
"05134","Moraleja de Matacabras","Avila",4468,45.3549,0,52,7.75,47.68,41.115086,-4.944062
"05135","Muñana","Avila",4038,50.3204,0,501,0.09,47.97,40.597086,-5.021333
"05136","Muñico","Avila",924,85.6272,0,119,0.84,47.9,40.708365,-5.036241
"05138","Muñogalindo","Avila",4244,48.0039,0,390,6.32,45.96,40.597392,-4.904619
"05139","Muñogrande","Avila",588,89.7979,0,79,0,44.3,40.815649,-4.940059
"05140","Muñomer del Peco","Avila",4443,45.6567,0,140,2.78,49.31,40.867742,-4.891223
"05141","Muñopepe","Avila",1891,74.8029,0,105,3.81,39.05,40.636167,-4.816837
"05142","Muñosancho","Avila",2667,65.9069,0,122,0.82,49.18,40.922595,-5.032121
"05143","Muñotello","Avila",289,93.7962,1,76,0,47.36,40.540767,-5.032216
"05144","Narrillos del Álamo","Avila",299,93.673,1,94,0,46.81,40.57389,-5.46999
"05145","Narrillos del Rebollar","Avila",3124,60.3807,0,60,0,50,40.674318,-4.958706
"05147","Narros del Castillo","Avila",2359,69.6279,0,186,3.95,44.73,40.849743,-5.061583
"05148","Narros del Puerto","Avila",1539,78.6533,0,36,7.28,52,40.537194,-4.994923
"05149","Narros de Saldueña","Avila",735,88.0113,0,131,2.45,44.2,40.880574,-4.872058
"05151","Navacepedilla de Corneja","Avila",1106,83.6434,0,112,5.57,45.43,40.487848,-5.162674
"05152","Nava de Arévalo","Avila",4122,49.4086,0,851,3.5,46.43,40.996811,-4.765379
"05153","Nava del Barco","Avila",84,97.967,1,110,0,48.18,40.269508,-5.557119
"05154","Navadijos","Avila",1820,75.6037,0,46,7.68,34.67,40.420681,-5.089144
"05155","Navaescurial","Avila",947,85.3992,0,58,1.72,41.38,40.461768,-5.260318
"05156","Navahondilla","Avila",6921,17.8475,0,327,8.68,41.55,40.339269,-4.489344
"05157","Navalacruz","Avila",1021,84.6476,0,276,1.94,48.74,40.45513,-4.946613
"05158","Navalmoral","Avila",997,84.8016,0,423,3.57,46.28,40.462433,-4.747434
"05159","Navalonguilla","Avila",184,95.6198,1,294,0,47.62,40.243098,-5.504814
"05160","Navalosa","Avila",466,91.3812,1,352,1.13,46.2,40.39066,-4.92334
"05161","Navalperal de Pinares","Avila",6158,26.1952,0,979,27.14,47.39,40.5959,-4.443308
"05162","Navalperal de Tormes","Avila",1019,84.6599,0,109,0.23,43.93,40.325025,-5.277379
"05163","Navaluenga","Avila",4068,50.1294,0,2165,7.2,49.63,40.395186,-4.692705
"05164","Navaquesera","Avila",10,99.9138,1,34,0,58.82,40.42409,-4.919031
"05165","Navarredonda de Gredos","Avila",4269,47.7144,0,443,7.37,48.5,40.349457,-5.116955
"05166","Navarredondilla","Avila",943,85.4362,0,261,6.74,49.12,40.439873,-4.835929
"05167","Navarrevisca","Avila",2458,68.4943,0,317,9.13,45.61,40.35834,-4.873209
"05168","Navas del Marqués, Las","Avila",6513,22.277,0,5724,20.27,48.75,40.593237,-4.349176
"05169","Navatalgordo","Avila",874,86.1878,0,249,0.14,47.96,40.409951,-4.855735
"05170","Navatejares","Avila",849,86.5389,0,66,0,56.06,40.321947,-5.536969
"05171","Neila de San Miguel","Avila",71,98.3859,1,84,0,49.04,40.429082,-5.652108
"05172","Niharra","Avila",1776,76.0596,0,169,11.25,44.32,40.592043,-4.843813
